game,year,month,month_idx,draw_nr,numbers
super-loto,2021,Aralık,12,147,"[15, 20, 29, 32, 39, 46]"
super-loto,2022,Ocak,1,13,"[4, 13, 15, 36, 37, 57]"
super-loto,2022,Ocak,1,12,"[6, 13, 44, 47, 49, 58]"
super-loto,2022,Ocak,1,11,"[11, 13, 25, 31, 38, 56]"
super-loto,2022,Ocak,1,10,"[9, 18, 28, 37, 59, 60]"
super-loto,2022,Ocak,1,9,"[3, 8, 10, 44, 52, 55]"
super-loto,2022,Ocak,1,8,"[7, 9, 16, 27, 32, 44]"
super-loto,2022,Ocak,1,7,"[1, 6, 16, 36, 50, 59]"
super-loto,2022,Ocak,1,6,"[3, 7, 9, 17, 40, 47]"
super-loto,2022,Ocak,1,5,"[9, 12, 16, 17, 35, 59]"
super-loto,2022,Ocak,1,4,"[14, 19, 20, 37, 45, 46]"
super-loto,2022,Şubat,2,25,"[2, 6, 18, 27, 30, 38]"
super-loto,2022,Şubat,2,24,"[11, 31, 32, 41, 44, 58]"
super-loto,2022,Şubat,2,23,"[17, 28, 40, 50, 52, 56]"
super-loto,2022,Şubat,2,22,"[11, 26, 30, 36, 38, 55]"
super-loto,2022,Şubat,2,21,"[5, 17, 36, 39, 49, 53]"
super-loto,2022,Şubat,2,20,"[9, 13, 22, 35, 37, 59]"
super-loto,2022,Şubat,2,19,"[14, 19, 38, 47, 52, 53]"
super-loto,2022,Şubat,2,18,"[21, 25, 42, 45, 54, 56]"
super-loto,2022,Şubat,2,17,"[26, 28, 35, 40, 48, 57]"
super-loto,2022,Şubat,2,16,"[3, 4, 10, 37, 40, 52]"
super-loto,2022,Mart,3,39,"[13, 16, 21, 45, 54, 60]"
super-loto,2022,Mart,3,38,"[22, 30, 33, 43, 44, 48]"
super-loto,2022,Mart,3,37,"[18, 38, 42, 47, 48, 55]"
super-loto,2022,Mart,3,36,"[3, 11, 15, 17, 38, 54]"
super-loto,2022,Mart,3,35,"[11, 12, 25, 29, 34, 51]"
super-loto,2022,Mart,3,34,"[1, 26, 29, 30, 39, 54]"
super-loto,2022,Mart,3,33,"[9, 23, 26, 27, 30, 41]"
super-loto,2022,Mart,3,32,"[6, 23, 25, 45, 51, 58]"
super-loto,2022,Mart,3,31,"[6, 25, 38, 40, 52, 59]"
super-loto,2022,Mart,3,30,"[19, 37, 39, 47, 52, 55]"
super-loto,2022,Nisan,4,51,"[1, 11, 16, 18, 26, 36]"
super-loto,2022,Nisan,4,50,"[7, 16, 31, 34, 38, 42]"
super-loto,2022,Nisan,4,49,"[20, 22, 26, 30, 40, 55]"
super-loto,2022,Nisan,4,48,"[5, 7, 15, 16, 45, 58]"
super-loto,2022,Nisan,4,47,"[1, 13, 25, 28, 36, 59]"
super-loto,2022,Nisan,4,46,"[7, 11, 26, 28, 40, 57]"
super-loto,2022,Nisan,4,45,"[1, 13, 19, 44, 49, 51]"
super-loto,2022,Nisan,4,44,"[10, 36, 37, 54, 56, 57]"
super-loto,2022,Nisan,4,43,"[17, 31, 35, 43, 45, 49]"
super-loto,2022,Nisan,4,42,"[11, 12, 30, 44, 48, 49]"
super-loto,2022,Mayıs,5,65,"[9, 14, 18, 20, 23, 56]"
super-loto,2022,Mayıs,5,64,"[29, 36, 38, 46, 47, 51]"
super-loto,2022,Mayıs,5,63,"[2, 9, 11, 20, 39, 46]"
super-loto,2022,Mayıs,5,62,"[16, 22, 40, 46, 47, 60]"
super-loto,2022,Mayıs,5,61,"[7, 22, 26, 28, 38, 48]"
super-loto,2022,Mayıs,5,60,"[23, 25, 31, 34, 50, 59]"
super-loto,2022,Mayıs,5,59,"[7, 17, 34, 44, 49, 57]"
super-loto,2022,Mayıs,5,58,"[2, 10, 37, 38, 39, 48]"
super-loto,2022,Mayıs,5,57,"[25, 26, 38, 39, 42, 47]"
super-loto,2022,Mayıs,5,56,"[31, 35, 51, 52, 55, 57]"
super-loto,2022,Haziran,6,78,"[5, 19, 28, 31, 35, 49]"
super-loto,2022,Haziran,6,77,"[19, 36, 42, 49, 54, 55]"
super-loto,2022,Haziran,6,76,"[11, 17, 36, 42, 47, 57]"
super-loto,2022,Haziran,6,75,"[8, 12, 23, 25, 38, 42]"
super-loto,2022,Haziran,6,74,"[8, 9, 23, 27, 52, 59]"
super-loto,2022,Haziran,6,73,"[5, 7, 30, 33, 50, 53]"
super-loto,2022,Haziran,6,72,"[5, 7, 24, 29, 52, 57]"
super-loto,2022,Haziran,6,71,"[13, 14, 15, 37, 38, 45]"
super-loto,2022,Haziran,6,70,"[4, 14, 27, 31, 48, 58]"
super-loto,2022,Haziran,6,69,"[2, 5, 6, 8, 47, 55]"
super-loto,2022,Temmuz,7,91,"[9, 19, 22, 23, 42, 44]"
super-loto,2022,Temmuz,7,90,"[4, 8, 23, 54, 57, 60]"
super-loto,2022,Temmuz,7,89,"[7, 29, 32, 37, 44, 50]"
super-loto,2022,Temmuz,7,88,"[3, 5, 40, 51, 56, 57]"
super-loto,2022,Temmuz,7,87,"[17, 19, 25, 28, 48, 50]"
super-loto,2022,Temmuz,7,86,"[14, 21, 25, 31, 34, 43]"
super-loto,2022,Temmuz,7,85,"[9, 15, 24, 35, 36, 59]"
super-loto,2022,Temmuz,7,84,"[3, 20, 26, 29, 31, 59]"
super-loto,2022,Temmuz,7,83,"[2, 18, 19, 25, 42, 57]"
super-loto,2022,Temmuz,7,82,"[7, 26, 36, 52, 54, 58]"
super-loto,2022,Ağustos,8,104,"[11, 27, 33, 43, 47, 57]"
super-loto,2022,Ağustos,8,103,"[2, 10, 15, 23, 27, 43]"
super-loto,2022,Ağustos,8,102,"[4, 10, 16, 35, 42, 50]"
super-loto,2022,Ağustos,8,101,"[9, 11, 21, 29, 34, 52]"
super-loto,2022,Ağustos,8,100,"[3, 24, 26, 41, 52, 57]"
super-loto,2022,Ağustos,8,99,"[6, 9, 12, 30, 38, 54]"
super-loto,2022,Ağustos,8,98,"[12, 17, 22, 41, 45, 46]"
super-loto,2022,Ağustos,8,97,"[5, 12, 29, 39, 43, 56]"
super-loto,2022,Ağustos,8,96,"[5, 13, 14, 19, 20, 56]"
super-loto,2022,Ağustos,8,95,"[7, 39, 48, 49, 57, 58]"
super-loto,2022,Eylül,9,117,"[13, 17, 27, 44, 45, 57]"
super-loto,2022,Eylül,9,116,"[13, 14, 26, 28, 36, 60]"
super-loto,2022,Eylül,9,115,"[11, 13, 20, 40, 44, 46]"
super-loto,2022,Eylül,9,114,"[4, 10, 13, 17, 30, 48]"
super-loto,2022,Eylül,9,113,"[3, 4, 10, 20, 34, 55]"
super-loto,2022,Eylül,9,112,"[6, 18, 19, 43, 50, 51]"
super-loto,2022,Eylül,9,111,"[3, 17, 18, 20, 26, 44]"
super-loto,2022,Eylül,9,110,"[15, 21, 24, 38, 50, 58]"
super-loto,2022,Eylül,9,109,"[17, 24, 27, 47, 48, 54]"
super-loto,2022,Eylül,9,108,"[9, 22, 24, 34, 38, 59]"
super-loto,2022,Ekim,10,130,"[7, 9, 10, 16, 25, 26]"
super-loto,2022,Ekim,10,129,"[16, 21, 42, 44, 47, 51]"
super-loto,2022,Ekim,10,128,"[11, 33, 48, 49, 50, 52]"
super-loto,2022,Ekim,10,127,"[7, 14, 18, 35, 40, 56]"
super-loto,2022,Ekim,10,126,"[7, 16, 22, 54, 55, 58]"
super-loto,2022,Ekim,10,125,"[3, 9, 13, 15, 34, 55]"
super-loto,2022,Ekim,10,124,"[1, 10, 16, 31, 45, 57]"
super-loto,2022,Ekim,10,123,"[1, 9, 13, 14, 32, 46]"
super-loto,2022,Ekim,10,122,"[6, 11, 35, 39, 40, 48]"
super-loto,2022,Ekim,10,121,"[4, 8, 31, 44, 48, 59]"
super-loto,2022,Kasım,11,143,"[9, 24, 26, 31, 50, 60]"
super-loto,2022,Kasım,11,142,"[3, 12, 16, 48, 49, 60]"
super-loto,2022,Kasım,11,141,"[6, 10, 17, 23, 54, 57]"
super-loto,2022,Kasım,11,140,"[2, 32, 37, 38, 50, 58]"
super-loto,2022,Kasım,11,139,"[6, 17, 35, 37, 43, 53]"
super-loto,2022,Kasım,11,138,"[5, 22, 26, 35, 43, 46]"
super-loto,2022,Kasım,11,137,"[21, 24, 35, 46, 52, 53]"
super-loto,2022,Kasım,11,136,"[4, 9, 13, 32, 33, 44]"
super-loto,2022,Kasım,11,135,"[6, 17, 20, 32, 35, 52]"
super-loto,2022,Kasım,11,134,"[3, 8, 11, 12, 39, 49]"
super-loto,2022,Aralık,12,156,"[3, 5, 12, 45, 48, 58]"
super-loto,2022,Aralık,12,155,"[3, 6, 11, 30, 45, 60]"
super-loto,2022,Aralık,12,154,"[1, 8, 21, 23, 31, 43]"
super-loto,2022,Aralık,12,153,"[21, 37, 39, 50, 58, 60]"
super-loto,2022,Aralık,12,152,"[12, 18, 21, 29, 51, 53]"
super-loto,2022,Aralık,12,151,"[12, 18, 23, 25, 35, 48]"
super-loto,2022,Aralık,12,150,"[1, 3, 10, 18, 45, 60]"
super-loto,2022,Aralık,12,149,"[4, 21, 30, 38, 49, 57]"
super-loto,2022,Aralık,12,148,"[2, 6, 14, 16, 42, 59]"
super-loto,2022,Aralık,12,147,"[3, 26, 44, 49, 54, 59]"
super-loto,2023,Ocak,1,14,"[20, 34, 42, 44, 47, 49]"
super-loto,2023,Ocak,1,13,"[7, 9, 10, 14, 35, 60]"
super-loto,2023,Ocak,1,12,"[3, 5, 8, 50, 52, 59]"
super-loto,2023,Ocak,1,11,"[1, 6, 16, 35, 56, 59]"
super-loto,2023,Ocak,1,10,"[7, 8, 9, 30, 31, 56]"
super-loto,2023,Ocak,1,9,"[2, 27, 30, 43, 46, 58]"
super-loto,2023,Ocak,1,8,"[4, 25, 33, 37, 41, 45]"
super-loto,2023,Ocak,1,7,"[2, 12, 18, 24, 43, 52]"
super-loto,2023,Ocak,1,6,"[13, 15, 21, 24, 32, 45]"
super-loto,2023,Ocak,1,5,"[15, 24, 29, 30, 44, 59]"
super-loto,2023,Şubat,2,26,"[6, 10, 12, 19, 35, 47]"
super-loto,2023,Şubat,2,25,"[8, 19, 25, 31, 38, 60]"
super-loto,2023,Şubat,2,24,"[11, 16, 20, 26, 45, 57]"
super-loto,2023,Şubat,2,23,"[9, 15, 16, 38, 45, 46]"
super-loto,2023,Şubat,2,22,"[1, 18, 22, 53, 56, 59]"
super-loto,2023,Şubat,2,21,"[3, 17, 38, 44, 45, 51]"
super-loto,2023,Şubat,2,20,"[3, 6, 19, 24, 40, 52]"
super-loto,2023,Şubat,2,19,"[18, 23, 25, 30, 46, 49]"
super-loto,2023,Şubat,2,18,"[2, 28, 49, 51, 56, 60]"
super-loto,2023,Şubat,2,17,"[2, 9, 21, 34, 43, 47]"
super-loto,2023,Mart,3,39,"[1, 25, 33, 35, 53, 56]"
super-loto,2023,Mart,3,38,"[16, 25, 32, 33, 38, 44]"
super-loto,2023,Mart,3,37,"[7, 9, 40, 43, 49, 57]"
super-loto,2023,Mart,3,36,"[8, 11, 21, 43, 45, 59]"
super-loto,2023,Mart,3,35,"[11, 17, 19, 29, 45, 55]"
super-loto,2023,Mart,3,34,"[1, 6, 17, 25, 32, 53]"
super-loto,2023,Mart,3,33,"[4, 5, 23, 26, 40, 56]"
super-loto,2023,Mart,3,32,"[12, 19, 35, 36, 55, 57]"
super-loto,2023,Mart,3,31,"[2, 31, 34, 35, 45, 50]"
super-loto,2023,Mart,3,30,"[6, 16, 41, 44, 57, 60]"
super-loto,2023,Nisan,4,52,"[1, 8, 37, 38, 41, 53]"
super-loto,2023,Nisan,4,51,"[11, 15, 17, 32, 33, 52]"
super-loto,2023,Nisan,4,50,"[1, 5, 19, 34, 43, 56]"
super-loto,2023,Nisan,4,49,"[1, 8, 9, 21, 22, 31]"
super-loto,2023,Nisan,4,48,"[4, 11, 15, 28, 29, 55]"
super-loto,2023,Nisan,4,47,"[8, 30, 36, 37, 57, 58]"
super-loto,2023,Nisan,4,46,"[1, 23, 40, 50, 53, 56]"
super-loto,2023,Nisan,4,45,"[2, 6, 8, 20, 57, 59]"
super-loto,2023,Nisan,4,44,"[8, 10, 13, 33, 36, 40]"
super-loto,2023,Nisan,4,43,"[21, 24, 28, 33, 34, 49]"
super-loto,2023,Mayıs,5,65,"[2, 6, 7, 10, 31, 47]"
super-loto,2023,Mayıs,5,64,"[9, 24, 28, 38, 41, 51]"
super-loto,2023,Mayıs,5,63,"[1, 17, 38, 41, 52, 57]"
super-loto,2023,Mayıs,5,62,"[1, 19, 21, 37, 41, 51]"
super-loto,2023,Mayıs,5,61,"[10, 29, 45, 49, 56, 57]"
super-loto,2023,Mayıs,5,60,"[7, 17, 20, 30, 35, 39]"
super-loto,2023,Mayıs,5,59,"[16, 22, 32, 34, 47, 48]"
super-loto,2023,Mayıs,5,58,"[4, 7, 15, 39, 56, 60]"
super-loto,2023,Mayıs,5,57,"[4, 9, 29, 43, 47, 53]"
super-loto,2023,Mayıs,5,56,"[2, 14, 28, 34, 58, 60]"
super-loto,2023,Haziran,6,78,"[26, 33, 43, 48, 56, 60]"
super-loto,2023,Haziran,6,77,"[3, 4, 20, 30, 35, 40]"
super-loto,2023,Haziran,6,76,"[1, 8, 9, 20, 26, 60]"
super-loto,2023,Haziran,6,75,"[22, 25, 33, 47, 53, 55]"
super-loto,2023,Haziran,6,74,"[29, 34, 41, 42, 56, 57]"
super-loto,2023,Haziran,6,73,"[6, 8, 16, 32, 34, 40]"
super-loto,2023,Haziran,6,72,"[3, 4, 16, 28, 51, 57]"
super-loto,2023,Haziran,6,71,"[20, 29, 33, 42, 44, 49]"
super-loto,2023,Haziran,6,70,"[8, 16, 19, 36, 51, 57]"
super-loto,2023,Haziran,6,69,"[5, 6, 20, 43, 53, 56]"
super-loto,2023,Temmuz,7,91,"[11, 17, 28, 33, 40, 57]"
super-loto,2023,Temmuz,7,90,"[3, 11, 12, 14, 26, 41]"
super-loto,2023,Temmuz,7,89,"[7, 17, 49, 53, 54, 56]"
super-loto,2023,Temmuz,7,88,"[11, 13, 38, 39, 42, 44]"
super-loto,2023,Temmuz,7,87,"[14, 23, 24, 34, 37, 56]"
super-loto,2023,Temmuz,7,86,"[8, 19, 23, 29, 30, 50]"
super-loto,2023,Temmuz,7,85,"[10, 33, 39, 51, 54, 55]"
super-loto,2023,Temmuz,7,84,"[1, 17, 32, 48, 52, 58]"
super-loto,2023,Temmuz,7,83,"[3, 17, 31, 33, 44, 49]"
super-loto,2023,Temmuz,7,82,"[2, 22, 35, 37, 42, 55]"
super-loto,2023,Ağustos,8,105,"[6, 10, 21, 24, 53, 59]"
super-loto,2023,Ağustos,8,104,"[5, 7, 10, 14, 15, 56]"
super-loto,2023,Ağustos,8,103,"[5, 6, 43, 46, 54, 58]"
super-loto,2023,Ağustos,8,102,"[6, 12, 25, 30, 38, 40]"
super-loto,2023,Ağustos,8,101,"[4, 5, 12, 21, 39, 48]"
super-loto,2023,Ağustos,8,100,"[12, 18, 39, 48, 54, 59]"
super-loto,2023,Ağustos,8,99,"[5, 10, 19, 25, 33, 35]"
super-loto,2023,Ağustos,8,98,"[12, 21, 34, 48, 49, 50]"
super-loto,2023,Ağustos,8,97,"[6, 10, 28, 38, 40, 52]"
super-loto,2023,Ağustos,8,96,"[6, 14, 43, 44, 45, 56]"
super-loto,2023,Eylül,9,117,"[2, 7, 9, 10, 17, 49]"
super-loto,2023,Eylül,9,116,"[4, 5, 11, 13, 40, 60]"
super-loto,2023,Eylül,9,115,"[5, 9, 28, 35, 44, 58]"
super-loto,2023,Eylül,9,114,"[4, 6, 15, 41, 49, 52]"
super-loto,2023,Eylül,9,113,"[4, 8, 15, 43, 47, 48]"
super-loto,2023,Eylül,9,112,"[4, 19, 25, 34, 35, 46]"
super-loto,2023,Eylül,9,111,"[27, 29, 37, 39, 43, 60]"
super-loto,2023,Eylül,9,110,"[6, 16, 20, 32, 43, 52]"
super-loto,2023,Eylül,9,109,"[16, 32, 38, 51, 55, 60]"
super-loto,2023,Eylül,9,108,"[6, 11, 24, 31, 36, 53]"
super-loto,2023,Ekim,10,131,"[8, 12, 13, 17, 41, 48]"
super-loto,2023,Ekim,10,130,"[7, 12, 20, 25, 47, 48]"
super-loto,2023,Ekim,10,129,"[1, 31, 40, 42, 45, 56]"
super-loto,2023,Ekim,10,128,"[7, 10, 23, 27, 46, 58]"
super-loto,2023,Ekim,10,127,"[6, 7, 14, 37, 49, 57]"
super-loto,2023,Ekim,10,126,"[2, 9, 11, 15, 35, 51]"
super-loto,2023,Ekim,10,125,"[4, 7, 12, 18, 23, 24]"
super-loto,2023,Ekim,10,124,"[20, 22, 27, 42, 46, 56]"
super-loto,2023,Ekim,10,123,"[9, 22, 31, 33, 49, 52]"
super-loto,2023,Ekim,10,122,"[6, 20, 24, 26, 27, 43]"
super-loto,2023,Kasım,11,144,"[34, 40, 42, 52, 57, 58]"
super-loto,2023,Kasım,11,143,"[29, 41, 42, 44, 45, 46]"
super-loto,2023,Kasım,11,142,"[2, 22, 29, 36, 45, 58]"
super-loto,2023,Kasım,11,141,"[5, 7, 18, 25, 39, 50]"
super-loto,2023,Kasım,11,140,"[3, 12, 33, 53, 57, 58]"
super-loto,2023,Kasım,11,139,"[13, 21, 33, 44, 46, 50]"
super-loto,2023,Kasım,11,138,"[2, 9, 11, 17, 38, 42]"
super-loto,2023,Kasım,11,137,"[3, 17, 37, 39, 48, 55]"
super-loto,2023,Kasım,11,136,"[2, 7, 23, 44, 50, 60]"
super-loto,2023,Kasım,11,135,"[15, 25, 28, 40, 53, 58]"
super-loto,2023,Aralık,12,157,"[30, 32, 43, 44, 58, 60]"
super-loto,2023,Aralık,12,156,"[12, 16, 39, 50, 55, 58]"
super-loto,2023,Aralık,12,155,"[4, 7, 41, 47, 50, 55]"
super-loto,2023,Aralık,12,154,"[1, 10, 25, 44, 55, 57]"
super-loto,2023,Aralık,12,153,"[1, 19, 20, 21, 49, 60]"
super-loto,2023,Aralık,12,152,"[2, 23, 26, 36, 39, 52]"
super-loto,2023,Aralık,12,151,"[15, 26, 27, 34, 55, 60]"
super-loto,2023,Aralık,12,150,"[22, 24, 28, 54, 58, 60]"
super-loto,2023,Aralık,12,149,"[1, 3, 39, 49, 54, 57]"
super-loto,2023,Aralık,12,148,"[6, 13, 18, 35, 44, 50]"
super-loto,2024,Ocak,1,13,"[2, 13, 14, 20, 57, 58]"
super-loto,2024,Ocak,1,12,"[10, 27, 33, 49, 52, 53]"
super-loto,2024,Ocak,1,11,"[32, 40, 41, 46, 55, 56]"
super-loto,2024,Ocak,1,10,"[15, 42, 43, 50, 56, 60]"
super-loto,2024,Ocak,1,9,"[4, 11, 19, 26, 39, 57]"
super-loto,2024,Ocak,1,8,"[6, 14, 39, 40, 45, 59]"
super-loto,2024,Ocak,1,7,"[7, 9, 22, 27, 37, 55]"
super-loto,2024,Ocak,1,6,"[20, 27, 28, 31, 34, 50]"
super-loto,2024,Ocak,1,5,"[4, 19, 29, 33, 36, 46]"
super-loto,2024,Ocak,1,4,"[2, 4, 6, 52, 54, 56]"
super-loto,2024,Şubat,2,26,"[7, 20, 37, 40, 41, 46]"
super-loto,2024,Şubat,2,25,"[7, 8, 34, 36, 39, 40]"
super-loto,2024,Şubat,2,24,"[2, 32, 40, 44, 54, 58]"
super-loto,2024,Şubat,2,23,"[5, 13, 23, 25, 45, 46]"
super-loto,2024,Şubat,2,22,"[4, 11, 30, 46, 48, 54]"
super-loto,2024,Şubat,2,21,"[1, 2, 21, 42, 52, 58]"
super-loto,2024,Şubat,2,20,"[4, 5, 20, 28, 32, 41]"
super-loto,2024,Şubat,2,19,"[1, 9, 11, 26, 32, 44]"
super-loto,2024,Şubat,2,18,"[13, 16, 19, 20, 43, 51]"
super-loto,2024,Şubat,2,17,"[4, 6, 35, 43, 54, 60]"
super-loto,2024,Mart,3,39,"[11, 12, 28, 38, 39, 54]"
super-loto,2024,Mart,3,38,"[17, 40, 46, 48, 53, 54]"
super-loto,2024,Mart,3,37,"[13, 18, 22, 27, 45, 48]"
super-loto,2024,Mart,3,36,"[2, 17, 27, 38, 53, 59]"
super-loto,2024,Mart,3,35,"[2, 20, 29, 34, 43, 52]"
super-loto,2024,Mart,3,34,"[2, 27, 35, 49, 52, 53]"
super-loto,2024,Mart,3,33,"[8, 9, 24, 28, 45, 49]"
super-loto,2024,Mart,3,32,"[6, 30, 31, 40, 47, 60]"
super-loto,2024,Mart,3,31,"[7, 15, 22, 24, 47, 50]"
super-loto,2024,Mart,3,30,"[20, 31, 32, 46, 55, 58]"
super-loto,2024,Nisan,4,52,"[6, 10, 21, 33, 39, 50]"
super-loto,2024,Nisan,4,51,"[4, 6, 9, 10, 37, 43]"
super-loto,2024,Nisan,4,50,"[8, 25, 31, 32, 36, 42]"
super-loto,2024,Nisan,4,49,"[4, 5, 22, 31, 32, 42]"
super-loto,2024,Nisan,4,48,"[6, 21, 24, 33, 43, 52]"
super-loto,2024,Nisan,4,47,"[10, 23, 37, 46, 54, 57]"
super-loto,2024,Nisan,4,46,"[6, 14, 17, 18, 30, 45]"
super-loto,2024,Nisan,4,45,"[10, 31, 38, 43, 51, 56]"
super-loto,2024,Nisan,4,44,"[4, 16, 19, 20, 28, 34]"
super-loto,2024,Nisan,4,43,"[5, 6, 18, 20, 44, 48]"
super-loto,2024,Mayıs,5,65,"[9, 15, 22, 29, 33, 39]"
super-loto,2024,Mayıs,5,64,"[6, 9, 38, 41, 54, 59]"
super-loto,2024,Mayıs,5,63,"[18, 23, 24, 28, 40, 59]"
super-loto,2024,Mayıs,5,62,"[11, 15, 26, 31, 55, 56]"
super-loto,2024,Mayıs,5,61,"[6, 30, 33, 38, 58, 59]"
super-loto,2024,Mayıs,5,60,"[11, 15, 24, 27, 35, 44]"
super-loto,2024,Mayıs,5,59,"[4, 8, 27, 32, 42, 49]"
super-loto,2024,Mayıs,5,58,"[5, 17, 27, 32, 33, 41]"
super-loto,2024,Mayıs,5,57,"[4, 9, 24, 41, 44, 55]"
super-loto,2024,Mayıs,5,56,"[14, 19, 33, 34, 50, 59]"
super-loto,2024,Haziran,6,78,"[39, 49, 52, 53, 54, 56]"
super-loto,2024,Haziran,6,77,"[14, 31, 33, 41, 54, 57]"
super-loto,2024,Haziran,6,76,"[6, 13, 17, 27, 37, 49]"
super-loto,2024,Haziran,6,75,"[11, 19, 28, 34, 44, 56]"
super-loto,2024,Haziran,6,74,"[7, 10, 44, 46, 55, 60]"
super-loto,2024,Haziran,6,73,"[12, 15, 18, 34, 51, 54]"
super-loto,2024,Haziran,6,72,"[2, 3, 6, 7, 23, 52]"
super-loto,2024,Haziran,6,71,"[7, 15, 17, 21, 39, 53]"
super-loto,2024,Haziran,6,70,"[2, 11, 16, 18, 25, 54]"
super-loto,2024,Haziran,6,69,"[12, 20, 31, 37, 50, 56]"
super-loto,2024,Temmuz,7,91,"[3, 15, 20, 25, 42, 51]"
super-loto,2024,Temmuz,7,90,"[33, 34, 37, 41, 43, 58]"
super-loto,2024,Temmuz,7,89,"[12, 17, 21, 30, 31, 32]"
super-loto,2024,Temmuz,7,88,"[3, 26, 32, 40, 46, 53]"
super-loto,2024,Temmuz,7,87,"[6, 23, 32, 40, 49, 51]"
super-loto,2024,Temmuz,7,86,"[6, 16, 22, 52, 53, 55]"
super-loto,2024,Temmuz,7,85,"[23, 27, 28, 35, 42, 45]"
super-loto,2024,Temmuz,7,84,"[4, 5, 6, 12, 49, 50]"
super-loto,2024,Temmuz,7,83,"[3, 21, 28, 45, 53, 55]"
super-loto,2024,Temmuz,7,82,"[2, 10, 16, 22, 35, 55]"
super-loto,2024,Ağustos,8,104,"[8, 15, 30, 37, 45, 51]"
super-loto,2024,Ağustos,8,103,"[3, 28, 34, 45, 46, 58]"
super-loto,2024,Ağustos,8,102,"[5, 6, 8, 32, 44, 50]"
super-loto,2024,Ağustos,8,101,"[11, 14, 30, 31, 40, 52]"
super-loto,2024,Ağustos,8,100,"[3, 5, 7, 12, 46, 48]"
super-loto,2024,Ağustos,8,99,"[1, 10, 20, 24, 46, 54]"
super-loto,2024,Ağustos,8,98,"[21, 22, 41, 50, 59, 60]"
super-loto,2024,Ağustos,8,97,"[10, 30, 36, 51, 56, 58]"
super-loto,2024,Ağustos,8,96,"[5, 8, 22, 49, 54, 57]"
super-loto,2024,Ağustos,8,95,"[15, 19, 26, 32, 47, 55]"
super-loto,2024,Eylül,9,117,"[7, 34, 41, 43, 48, 49]"
super-loto,2024,Eylül,9,116,"[21, 22, 30, 37, 38, 60]"
super-loto,2024,Eylül,9,115,"[5, 32, 40, 44, 49, 60]"
super-loto,2024,Eylül,9,114,"[7, 9, 18, 39, 40, 50]"
super-loto,2024,Eylül,9,113,"[1, 7, 37, 40, 42, 59]"
super-loto,2024,Eylül,9,112,"[4, 5, 16, 28, 37, 60]"
super-loto,2024,Eylül,9,111,"[4, 15, 17, 26, 36, 53]"
super-loto,2024,Eylül,9,110,"[1, 11, 19, 29, 45, 52]"
super-loto,2024,Eylül,9,109,"[6, 11, 31, 32, 44, 58]"
super-loto,2024,Eylül,9,108,"[11, 22, 33, 34, 47, 56]"
super-loto,2024,Ekim,10,117,"[7, 34, 41, 43, 48, 49]"
super-loto,2024,Ekim,10,116,"[21, 22, 30, 37, 38, 60]"
super-loto,2024,Ekim,10,115,"[5, 32, 40, 44, 49, 60]"
super-loto,2024,Ekim,10,114,"[7, 9, 18, 39, 40, 50]"
super-loto,2024,Ekim,10,113,"[1, 7, 37, 40, 42, 59]"
super-loto,2024,Ekim,10,112,"[4, 5, 16, 28, 37, 60]"
super-loto,2024,Ekim,10,111,"[4, 15, 17, 26, 36, 53]"
super-loto,2024,Ekim,10,110,"[1, 11, 19, 29, 45, 52]"
super-loto,2024,Ekim,10,109,"[6, 11, 31, 32, 44, 58]"
super-loto,2024,Ekim,10,108,"[11, 22, 33, 34, 47, 56]"
super-loto,2024,Kasım,11,143,"[5, 6, 26, 38, 49, 53]"
super-loto,2024,Kasım,11,142,"[2, 5, 6, 50, 56, 59]"
super-loto,2024,Kasım,11,141,"[2, 6, 11, 12, 38, 45]"
super-loto,2024,Kasım,11,140,"[2, 3, 6, 32, 49, 53]"
super-loto,2024,Kasım,11,139,"[14, 27, 30, 43, 47, 58]"
super-loto,2024,Kasım,11,138,"[14, 21, 36, 38, 43, 50]"
super-loto,2024,Kasım,11,137,"[3, 16, 17, 48, 49, 57]"
super-loto,2024,Kasım,11,136,"[13, 18, 22, 24, 34, 60]"
super-loto,2024,Kasım,11,135,"[1, 8, 10, 11, 43, 57]"
super-loto,2024,Kasım,11,134,"[21, 25, 26, 36, 46, 54]"
super-loto,2024,Aralık,12,157,"[14, 22, 33, 49, 52, 57]"
super-loto,2024,Aralık,12,156,"[1, 3, 4, 26, 51, 58]"
super-loto,2024,Aralık,12,155,"[3, 5, 15, 19, 25, 41]"
super-loto,2024,Aralık,12,154,"[19, 35, 48, 55, 58, 59]"
super-loto,2024,Aralık,12,153,"[10, 14, 33, 44, 51, 54]"
super-loto,2024,Aralık,12,152,"[20, 21, 26, 32, 53, 58]"
super-loto,2024,Aralık,12,151,"[17, 28, 29, 40, 41, 55]"
super-loto,2024,Aralık,12,150,"[7, 43, 44, 47, 55, 60]"
super-loto,2024,Aralık,12,149,"[18, 20, 21, 46, 56, 58]"
super-loto,2024,Aralık,12,148,"[12, 13, 20, 30, 47, 54]"
sans-topu,2020,Ağustos,8,4,"[14, 15, 18, 29, 34, 5]"
sans-topu,2020,Ağustos,8,3,"[5, 13, 18, 19, 21, 1]"
sans-topu,2020,Ağustos,8,2,"[2, 7, 20, 21, 33, 1]"
sans-topu,2020,Ağustos,8,1,"[1, 4, 7, 14, 24, 1]"
sans-topu,2020,Eylül,9,9,"[1, 4, 7, 17, 23, 5]"
